,name,type,rating,review_count,price,address,label,dine_in,takeaway,delivery,drive_through,no_del_exp,curb_pickup,postal_code,municipality,neighborhood
133,The Food Temple,veggie_healthy,4.5,752.0,2,"Beco do Jasmim 18, 1100-289 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-289,Lisboa,Socorro
134,A Obra,european,4.7,338.0,1,"R. da Silva 21, 1200-446 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1200-446,Lisboa,São Paulo
135,As Velhas,portuguese,4.5,440.0,2,"R. da Conceição da Glória 21, 1250-079 Lisboa, Portugal","['dine-in', 'curbside pickup', 'delivery']",1,0,1,0,0,1,1250-079,Lisboa,São José
136,The Decadente,bar,4.2,1420.0,2,"R. de São Pedro de Alcântara 81, 1250-238 Lisboa, Portugal",['dine-in'],1,0,0,0,0,0,1250-238,Lisboa,Encarnação
137,Il Covo,pasta,4.6,229.0,2,"R. do Cura 3A, 1200-644 Lisboa, Portugal",['nan'],0,0,0,0,0,0,1200-644,Lisboa,Santos-o-Velho
138,Altar,pasta,4.6,257.0,1,"Largo Rodrigues de Freitas 21, 1100-495 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-495,Lisboa,Graça
139,Il Basilico Lisboa,bistro,4.4,171.0,2,"R. Duque de Palmela 32, 1250-098 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1250-098,Lisboa,Coração de Jesus
140,Café de São Bento,cafe,4.6,672.0,3,"R. de São Bento 212, 1200-821 Lisboa, Portugal","['dine-in', 'no delivery']",1,0,0,0,1,0,1200-821,Lisboa,Lapa
141,O Arco,portuguese,4.5,657.0,2,"R. dos Sapateiros 161 163, 1100-577 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-577,Lisboa,São Nicolau
142,Lisboa Tu e Eu 2,chicken,4.7,556.0,2,"Escadinhas das Portas do Mar 4, 1100-119 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1100-119,Lisboa,Sé
143,Oficina do Duque,chicken,4.6,1446.0,1,"Calçada do Duque 43 A, 1200-155 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-155,Lisboa,Encarnação
144,Palácio Chiado,bar,4.5,2692.0,2,"R. do Alecrim 70, 1200-018 Lisboa, Portugal","['dine-in', 'curbside pickup', 'delivery']",1,0,1,0,0,1,1200-018,Lisboa,Encarnação
145,A Cultura do Hambúrguer,burger,4.7,3224.0,1,"R. da Atalaia 57, 1200-043 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1200-043,Lisboa,Encarnação
146,Lumi - Restaurante & Bar,bar,4.5,264.0,1,"R. de São Pedro de Alcântara 35, 1250-237 Lisboa, Portugal","['dine-in', 'no takeaway', 'no delivery']",1,1,0,0,1,0,1250-237,Lisboa,Encarnação
147,Restaurante 100 Maneiras,bistro,4.7,224.0,4,"R. do Teixeira 39, 1200-459 Lisboa, Portugal","['dine-in', 'no takeaway', 'no delivery']",1,1,0,0,1,0,1200-459,Lisboa,Encarnação
148,Penalva Da Graça,seafood,4.5,571.0,1,"Rua da Graça 26, 1170-170 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1170-170,Lisboa,Graça
149,Khayyam Persian restaurant,mediterranean,4.5,156.0,1,"R. do Jasmim 16, 1200-228 Lisboa, Portugal","['dine-in', 'drive-through', 'delivery']",1,0,1,1,0,0,1200-228,Lisboa,Mercês
150,Lost In,bar,4.3,2333.0,2,"R. Dom Pedro V Nº56-D, 1250-094 Lisboa, Portugal","['dine-in', 'curbside pickup', 'delivery']",1,0,1,0,0,1,1250-094,Lisboa,Encarnação
151,Ghoroa,africa_me,4.4,595.0,1,"Tv. do Benformoso 2, 1100-087 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-087,Lisboa,Anjos
152,Simplesmente Pizza Bar,pizza,4.5,398.0,2,"R. da Atalaia nº108, 1200-043 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1200-043,Lisboa,Encarnação
153,O Trigueirinho,grill,4.6,1034.0,1,"Largo dos Trigueiros 17, 1100-611 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-611,Lisboa,São Cristóvão
154,Taberna Albricoque,mediterranean,4.6,203.0,1,"R. Caminhos de Ferro nº98, 1100-395 Lisboa, Portugal","['dine-in', 'no delivery']",1,0,0,0,1,0,1100-395,Lisboa,Anjos
155,"Yakuza by Olivier, Lisboa",japanese,4.7,960.0,1,"Hotel Avani, R. Júlio César Machado 7, 1250-135 Lisboa, Portugal","['dine-in', 'drive-through', 'delivery']",1,0,1,1,0,0,1250-135,Lisboa,Coração de Jesus
156,A Parreirinha do Paraíso,european,4.6,507.0,1,"Rua do Paraíso 40C, 1100-395 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-395,Lisboa,Anjos
157,O Trevo,portuguese,4.4,1077.0,1,"Praça Luís de Camões 48, 1200-283 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-283,Lisboa,Encarnação
158,Blue Restaurant & Bar,bar,4.5,79.0,1,"R. Barata Salgueiro 55, 1250-189 Lisboa, Portugal",['nan'],0,0,0,0,0,0,1250-189,Lisboa,São Mamede
159,Sabor a Lisboa,portuguese,4.4,711.0,1,"R. de Santa Marta 18C, 1150-295 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1150-295,Lisboa,Coração de Jesus
160,Restaurante Rodas,mediterranean,4.4,1173.0,1,"Largo do Rato 10A, 1250-186 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1250-186,Lisboa,São Mamede
161,"Maria Limão Brunch, Crepes, Limonadas Lisboa",brunch,4.5,417.0,1,"Rua da Graça 127, 1170-168 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1170-168,Lisboa,Graça
162,K.O.B,grill,4.5,892.0,3,"R. do Salitre 169, 1250-043 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1250-043,Lisboa,Coração de Jesus
163,Zazah,mediterranean,4.4,412.0,1,"R. de São Marçal 111, 1200-420 Lisboa, Portugal",['dine-in'],1,0,0,0,0,0,1200-420,Lisboa,Mercês
164,Gin Lovers Bar & Restaurant,bar,4.6,746.0,3,"Praça do Príncipe Real 26, 1250-184 Lisboa, Portugal",['dine-in'],1,0,0,0,0,0,1250-184,Lisboa,Mercês
165,Armaha Restaurant,portuguese,4.5,327.0,1,"Travessa da Água da Flor 7A, 1200-011 Lisboa, Portugal","['dine-in', 'drive-through', 'no-contact delivery']",1,0,1,1,0,0,1200-011,Lisboa,Encarnação
166,bōmau,fast_food,4.7,111.0,1,"R. Alexandre Herculano 61, 1250-012 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1250-012,Lisboa,Coração de Jesus
167,Vicente,grill,4.4,653.0,2,"Rua das Flores 6, 1200-195 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-195,Lisboa,Encarnação
168,India gate,africa_me,4.5,550.0,1,"Rua da Padaria 18, 1100-389 Lisboa, Portugal","['dine-in', 'curbside pickup', 'no-contact delivery']",1,0,1,0,0,1,1100-389,Lisboa,Madalena
169,VDB Bistronomie,bistro,4.6,202.0,1,"R. Canastras 8, 1100-112 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-112,Lisboa,Sé
170,InkFarmFood - Organic food & juices. Israeli Cuisine,veggie_healthy,4.7,290.0,1,"R. Mal. Saldanha 6, 1200-109 Lisboa, Portugal",['nan'],0,0,0,0,0,0,1200-109,Lisboa,São Paulo
171,Spice Hut Tandoori,indian_nepalese,4.6,351.0,1,"R. do Benformoso 270, 1100-087 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-087,Lisboa,Anjos
172,Kaffeehaus,european,4.4,1225.0,2,"R. Anchieta 3, 1200-023 Lisboa, Portugal","['dine-in', 'curbside pickup', 'delivery']",1,0,1,0,0,1,1200-023,Lisboa,Mártires
173,Atalho Real,grill,4.5,2830.0,2,"Calçada da Patriarcal 40, 1250-182 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1250-182,Lisboa,São José
174,Restaurante XL,grill,4.5,178.0,3,"Calçada da Estrela 57, 1200-661 Lisboa, Portugal",['nan'],0,0,0,0,0,0,1200-661,Lisboa,Lapa
175,PSI,veggie_healthy,4.5,1669.0,2,"Alameda Santo António dos Capuchos, 1150-314 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1150-314,Lisboa,Pena
176,Tapa Bucho,european,4.5,792.0,2,"R. do Diário de Notícias 124, 1200-141 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-141,Lisboa,Encarnação
177,OMONNI FRIED CHICKEN,chicken,4.8,56.0,1,"Tv. da Espera 38, 1200-283 Lisboa, Portugal",['nan'],0,0,0,0,0,0,1200-283,Lisboa,Encarnação
178,Unique Sushi Lab,japanese,4.4,486.0,2,"Travessa do Enviado de Inglaterra 9, 1150-297 Lisboa, Portugal","['dine-in', 'delivery']",1,0,1,0,0,0,1150-297,Lisboa,Coração de Jesus
179,Princesa do Castelo,veggie_healthy,4.4,508.0,2,"Rua do Salvador 64A, 1100-466 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-466,Lisboa,São Miguel
180,JNcQUOI Asia,asian,4.6,903.0,4,"Av. da Liberdade 144, 1250-146 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1250-146,Lisboa,Coração de Jesus
181,RD's Restaurante and cafe,indian_nepalese,4.7,240.0,1,"R. Natália Correia 6B, 1170-270 Lisboa, Portugal","['dine-in', 'drive-through']",1,0,0,1,0,0,1170-270,Lisboa,Graça
182,Taberna - Bairro do Avillez,mediterranean,4.3,362.0,2,"R. Nova da Trindade 18, 1200-303 Lisboa, Portugal","['dine-in', 'curbside pickup']",1,0,0,0,0,1,1200-303,Lisboa,Sacramento
183,Pizzaria Lisboa,pizza,4.4,1152.0,2,"R. Nova da Trindade 18, 1200-235 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1200-235,Lisboa,Sacramento
184,Verde Minho,grill,4.6,536.0,1,"Calçada Santana 17, 1150-169 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1150-169,Lisboa,Pena
185,BBQ Tonight,africa_me,4.6,297.0,1,"R. dos Fanqueiros 203, 1100-229 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-229,Lisboa,Madalena
186,Restaurant Mar ao Largo,grill,4.2,291.0,2,"Largo Rafael Bordalo Pinheiro n 28, 1200-369 Lisboa, Portugal","['dine-in', 'no delivery']",1,0,0,0,1,0,1200-369,Lisboa,Sacramento
187,Jardim dos Sentidos,veggie_healthy,4.5,1525.0,2,"R. da Mãe de Água 3, 1250-154 Lisboa, Portugal",['nan'],0,0,0,0,0,0,1250-154,Lisboa,São José
188,Petiscaria Ideal,portuguese,4.3,286.0,2,"Rua da Esperança 100, 1200-000 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-000,,
189,Chapitô à Mesa,grill,4.2,3186.0,2,"Costa do Castelo 7, 1149-079 Lisboa, Portugal","['dine-in', 'no delivery']",1,0,0,0,1,0,1149-079,Lisboa,São Cristóvão
190,Bengal Tandoori - Restaurante Indiano Lisbon,indian_nepalese,4.3,641.0,2,"Rua da Alegria 23, 1250-005 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1250-005,Lisboa,São José
191,#Treestory,africa_me,4.6,575.0,2,"R. Luciano Cordeiro 46A, 1150-069 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1150-069,Lisboa,Coração de Jesus
192,Rossio Gastrobar,bar,4.5,228.0,1,"R. 1º de Dezembro 118, 1200-360 Lisboa, Portugal","['dine-in', 'no delivery']",1,0,0,0,1,0,1200-360,Lisboa,Sacramento
193,O Sopinhas,chicken,4.2,555.0,1,"R. da Madalena 50 R/C, 1100-321 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-321,Lisboa,Madalena
194,Gandhi Palace,italian,4.3,936.0,2,"Rua Douradores Loja 167-169-171, 173, 1100-205 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-205,Lisboa,São Nicolau
195,Dama E Vagabundo,pasta,4.3,709.0,1,"Rua da Betesga 1, 1100-202 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-202,Lisboa,Santa Justa
196,Frangasqueira Nacional,chicken,4.4,994.0,1,"Tv. Monte do Carmo 19, 1200-276 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1200-276,Lisboa,São Mamede
197,Populi By Terra Nova,mediterranean,3.9,603.0,2,"Praça do Comércio, 1100-148 Lisboa, Portugal",['dine-in'],1,0,0,0,0,0,1100-148,Lisboa,Madalena
198,Leão d'Ouro,portuguese,4.0,1802.0,1,"R. 1º de Dezembro 105, 1200-090 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1200-090,Lisboa,Sacramento
199,Restaurante A Gina,mediterranean,4.2,1775.0,2,"Parque Mayer, 1250-096 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1250-096,Lisboa,Santa Isabel
200,1º de Maio,portuguese,4.4,389.0,2,"R. da Atalaia 8, 1200-086 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-086,Lisboa,Encarnação
201,Tasca do Francês,bistro,4.4,180.0,1,"Rua da Cruz dos Poiais 89, 1200-136 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1200-136,Lisboa,Mercês
202,Piri-Piri,chicken,3.7,333.0,1,"R. do Arco do Marquês de Alegrete 9, 1100-034 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-034,Lisboa,Santa Justa
203,Bonjardim,chicken,4.0,2299.0,2,"Tv. de Santo Antão 11, 1150-312 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1150-312,Lisboa,Santa Justa
204,Tapas n' Friends Sé,european,4.1,316.0,2,"Cruzes da Sé 25, 1100-585 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-585,Lisboa,Sé
205,"Gruta Camoes, Mario",seafood,4.0,197.0,1,"R. da Misericórdia 55, 1200-283 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-283,Lisboa,Encarnação
206,Can the Can Lisboa,seafood,3.4,577.0,2,"Praça do Comércio 82 83, 1100-148 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1100-148,Lisboa,Madalena
207,A Muralha Tasca Típica Lisboa,seafood,4.4,813.0,1,"R. Jardim do Tabaco 112, 1100-139 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-139,Lisboa,Santo Estevão
208,Prima Pasta,pasta,4.2,567.0,2,"R. da Madalena, 1100-318 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-318,Lisboa,Madalena
209,Food Corner Marlene Vieira,portuguese,4.2,371.0,2,"Time Out Market, Av. 24 de Julho, 1200-479 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1200-479,Lisboa,Prazeres
210,BarAlto,bar,4.3,219.0,1,"R. do Diário de Notícias 31, 1200-141 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-141,Lisboa,Encarnação
211,Allfama Portuguese Cuisine,portuguese,4.1,482.0,1,"Rua do Paraíso 112, 1100-445 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-445,Lisboa,Santo Estevão
212,Figus,burger,4.2,858.0,2,"Praça da Figueira 17, 1100-241 Lisboa","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-241,Lisboa,Santa Justa
213,Allfama Too,chicken,4.0,253.0,1,"Largo de São Rafael 2, 1100-117 Lisboa","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1100-117,Lisboa,São Miguel
214,Restaurante IL Carpaccio,pasta,2.6,109.0,1,"R. dos Correeiros 153, 1100-619 Lisboa","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-619,Lisboa,São Nicolau
215,Café Buenos Aires,south_america,4.3,799.0,3,"Calçada do Duque 31B, 1200-155 Lisboa","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1200-155,Lisboa,Encarnação
216,Casanova,pizza,4.5,2936.0,2,"Av. Infante Dom Henrique Loja 7, 1900-264 Lisboa","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1900-264,Lisboa,Santa Engrácia
217,3 Amigos,mexican,4.4,163.0,1,"R. do Telhal 89D, 1150-150 Lisboa","['dine-in', 'takeaway']",1,1,0,0,0,0,1150-150,Lisboa,São José
218,Santa Clara dos Cogumelos,veggie_healthy,4.7,641.0,2,"Mercado de Santa Clara, Campo de Santa Clara, 1100-472 Lisboa","['dine-in', 'no delivery']",1,0,0,0,1,0,1100-472,Lisboa,São Vicente de Fora
219,Taste of Pakistan,africa_me,4.4,264.0,1,"R. de São Pedro Mártir 46, 1100-528 Lisboa","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-528,Lisboa,São Cristóvão
220,Tavares,european,4.3,98.0,4,"R. da Misericórdia 37 R/C, 1200-270 Lisboa",['nan'],0,0,0,0,0,0,1200-270,Lisboa,Encarnação
221,Solar 31 da Calçada,seafood,4.5,1297.0,2,"Calçada Garcia 31, 1150-169 Lisboa","['dine-in', 'takeaway', 'no-contact delivery']",1,1,1,0,0,0,1150-169,Lisboa,Pena
222,New Himalaia,indian_nepalese,4.3,559.0,1,"R. São José 105, 1150-322 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1150-322,Lisboa,São José
223,In Bocca Al Lupo,pizza,4.3,528.0,2,"R. Manuel Bernardes 5, 1200-009 Lisboa, Portugal","['dine-in', 'takeaway', 'no-contact delivery']",1,1,1,0,0,0,1200-009,Lisboa,Mercês
224,Sacramento do Chiado,portuguese,4.4,1587.0,2,"Calçada do Sacramento 40 a 46, 1200-394 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-394,Lisboa,Sacramento
225,O Carvoeiro,burger,4.1,335.0,2,"Calçada de São Vicente 70, 1100-608 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1100-608,Lisboa,Santo Estevão
226,Bem-Haja Lisboa,portuguese,4.2,213.0,2,"R. Marcos Portugal 3, 1200-246 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-246,Lisboa,Santa Catarina
227,BouBou's,mediterranean,4.5,317.0,1,"R. Monte Olivete 32A, 1200-280 Lisboa, Portugal","['dine-in', 'curbside pickup', 'no delivery']",1,0,0,0,1,1,1200-280,Lisboa,São Mamede
228,Esperança,italian,4.3,289.0,2,"R. do Norte 95, 1200-284 Lisboa","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1200-284,Lisboa,Encarnação
229,Restaurante Grill D. Fernando,grill,4.4,21.0,1,"R. Castilho 11, 1250-072 Lisboa","['dine-in', 'no delivery']",1,0,0,0,1,0,1250-072,Lisboa,Santa Isabel
230,Cais da Pedra,burger,4.1,812.0,2,"Armazem B, loja 9, Av. Infante Dom Henrique, 1900-264 Lisboa","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1900-264,Lisboa,Santa Engrácia
231,Pastaria,pasta,4.9,218.0,2,"Largo Santa Bárbara 8f, 1150-287 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1150-287,Lisboa,Anjos
232,Cantinho do Aziz,africa_me,4.1,2269.0,2,"R. de São Lourenço 5, 1100-530 Lisboa, Portugal","['dine-in', 'curbside pickup', 'no-contact delivery']",1,0,1,0,0,1,1100-530,Lisboa,São Cristóvão
233,O Chefe e o Mar,seafood,4.5,189.0,1,"R. Convento da Encarnação 1, 1150-169 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1150-169,Lisboa,Pena
234,Cafeh Tehran,mediterranean,4.6,443.0,2,"Praça das Flores 40, 1200-192 Lisboa, Portugal",['nan'],0,0,0,0,0,0,1200-192,Lisboa,Mercês
235,Tambarina,africa_me,4.3,349.0,1,"R. do Poço dos Negros 94, 1200-109 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1200-109,Lisboa,São Paulo
236,Madragoa Vinhos e Petiscos,european,4.1,115.0,2,"Rua da Esperança 156, 1200-656 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-656,Lisboa,Santos-o-Velho
237,Alto do Bairro,european,4.8,59.0,1,"Tv. Mercês n 6 A, 1200-268 Lisboa, Portugal",['nan'],0,0,0,0,0,0,1200-268,Lisboa,Encarnação
238,Audrey´s,cafe,4.4,549.0,2,"R. de Santiago 13, 1100-494 Lisboa","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1100-494,Lisboa,Santiago
239,Noobai - Rooftop Bar e Restaurante,bar,4.3,2439.0,2,"Miradouro de Santa Catarina (Adamastor, 1200-401 Lisboa","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-401,Lisboa,Santa Catarina
240,Ganesha Palace,indian_nepalese,4.3,546.0,2,"Av. Álvares Cabral 48, 1250-018 Lisboa","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1250-018,Lisboa,Santa Isabel
241,Eat Pray Love Lisboa,asian,4.4,54.0,2,"Tv. do Carvalho 29, 1200-097 Lisboa","['dine-in', 'takeaway']",1,1,0,0,0,0,1200-097,Lisboa,São Paulo
242,O FAIA,fado,4.5,617.0,2,"R. da Barroca 54 56, 1200-050 Lisboa","['dine-in', 'no takeaway', 'no delivery']",1,1,0,0,1,0,1200-050,Lisboa,Encarnação
243,Sr. Fado,fado,4.4,424.0,2,"R. dos Remédios 176, 1100-304 Lisboa","['dine-in', 'no delivery']",1,0,0,0,1,0,1100-304,Lisboa,Santo Estevão
244,Avenida SushiCafé,japanese,4.4,656.0,3,"R. Barata Salgueiro 28, 1250-044 Lisboa","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1250-044,Lisboa,Coração de Jesus
245,Pizza Alif Kebab,africa_me,4.5,666.0,1,"R. Barros Queirós 6, 1100-077 Lisboa","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-077,Lisboa,Santa Justa
246,Trobadores - Taberna Medieval,bar,4.4,1184.0,2,"R. de São Julião nº27, 1100-524 Lisboa","['dine-in', 'takeaway']",1,1,0,0,0,0,1100-524,Lisboa,Madalena
247,French Arth,veggie_healthy,4.6,283.0,2,"R. de São Bento 30, 1200-819 Lisboa","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-819,Lisboa,Lapa
248,Clube de Fado - Fado & Food Group,fado,4.2,1200.0,3,"R. de São João da Praça 86, 1100-135 Lisboa","['dine-in', 'no takeaway', 'no delivery']",1,1,0,0,1,0,1100-135,Lisboa,Sé
249,Best kebab & Pizza house,fast_food,4.4,249.0,1,"R. da Atalaia 56, 1200-042 Lisboa","['dine-in', 'curbside pickup', 'no-contact delivery']",1,0,1,0,0,1,1200-042,Lisboa,Encarnação
250,Tasca da Esquina,european,4.3,757.0,3,"R. Domingos Sequeira 41C, 1350-119 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1350-119,Lisboa,Lapa
251,Guacamole,mexican,4.1,1146.0,2,"R. Moeda 2, 1200-275 Lisboa, Portugal","['dine-in', 'takeaway', 'no-contact delivery']",1,1,1,0,0,0,1200-275,Lisboa,São Paulo
252,Tapas Bar 47,european,3.8,342.0,2,"R. do Alecrim 47, 1200-015 Lisboa, Portugal",['nan'],0,0,0,0,0,0,1200-015,Lisboa,Encarnação
253,Restaurante Casa da Índia,chicken,4.2,1897.0,1,"Rua do Loreto 49 51, 1200-471 Lisboa, Portugal","['dine-in', 'takeaway']",1,1,0,0,0,0,1200-471,Lisboa,Encarnação
254,O Bitoque da Mouraria,grill,4.3,59.0,1,"R. das Olarias, 1100-380 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-380,Lisboa,Anjos
255,Ikigai Japanese Restaurant,japanese,4.8,45.0,1,"R. Rosa Araújo 35, 1250-098 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1250-098,Lisboa,Coração de Jesus
256,Caxemira,indian_nepalese,4.5,425.0,2,"R. Condes de Monsanto 4, 1100-159 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-159,Lisboa,São Nicolau
257,Dhaka restaurant,africa_me,3.8,254.0,1,"R. do Benformoso 220, 1100-395 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-395,Lisboa,Anjos
258,Hard Rock Cafe Lisbon,cafe,4.4,14763.0,2,"Av. da Liberdade 2, 1250-144 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1250-144,Lisboa,Coração de Jesus
259,O Botanista / Orteá Vegan Collective,veggie_healthy,4.6,948.0,2,"Rua Dom Luís I 19, 1200-109 Lisboa, Portugal","['dine-in', 'takeaway', 'no-contact delivery']",1,1,1,0,0,0,1200-109,Lisboa,São Paulo
260,Fumeiro de Santa Catarina,south_america,4.6,325.0,2,"Tv. Alcaide 4C, 1200-013 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-013,Lisboa,Santa Catarina
261,Pinóquio,seafood,4.1,2260.0,2,"R. de Santa Justa 54, 1100-485 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1100-485,Lisboa,São Nicolau
262,Tamarind,veggie_healthy,4.2,401.0,2,"Rua da Glória 43, 1250-115 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1250-115,Lisboa,São José
263,Sol e Pesca,seafood,4.3,1066.0,1,"R. Nova do Carvalho 44, 1200-019 Lisboa, Portugal","['dine-in', 'takeaway', 'no delivery']",1,1,0,0,1,0,1200-019,Lisboa,São Paulo
264,S,european,4.2,332.0,2,"R. São Filipe Neri 14, 1250-227 Lisboa, Portugal","['dine-in', 'takeaway', 'delivery']",1,1,1,0,0,0,1250-227,Lisboa,São Mamede
265,Solar 31 - Peixe e Marisco,seafood,4.7,38.0,1,"Calçada Santana 1, 1150-169 Lisboa","['dine-in', 'curbside pickup', 'no-contact delivery']",1,0,1,0,0,1,1150-169,Lisboa,Pena
266,Caso Sério,portuguese,4.3,397.0,1,"Cruzes da Sé 5, 1100-192 Lisboa","['dine-in', 'no takeaway']",1,1,0,0,0,0,1100-192,Lisboa,Sé
